Species	Length	LocusType
Dpul	5945	iiLocus
Dpul	863	piLocus
Dpul	7759	fiLocus
Dpul	42287	fiLocus
Dpul	1384	piLocus
Dpul	8208	piLocus
Dpul	2439	piLocus
Dpul	2491	piLocus
Dpul	3267	piLocus
Dpul	2686	piLocus
Dpul	2765	piLocus
Dpul	2074	piLocus
Dpul	2700	piLocus
Dpul	510	iiLocus
Dpul	1834	piLocus
Dpul	12724	iiLocus
Dpul	25186	piLocus
Dpul	6449	iiLocus
Dpul	4482	piLocus
Dpul	13574	piLocus
Dpul	29596	iiLocus
Dpul	3053	piLocus
Dpul	13227	iiLocus
Dpul	10291	piLocus
Dpul	7705	fiLocus
Dpul	3350	piLocus
Dpul	3214	fiLocus
Dpul	1010	piLocus
Dpul	5713	iiLocus
Dpul	970	piLocus
Dpul	957	piLocus
Dpul	1228	piLocus
Dpul	33489	iiLocus
Dpul	2621	piLocus
Dpul	1984	piLocus
Dpul	3466	piLocus
Dpul	5764	iiLocus
Dpul	1438	piLocus
Dpul	22492	iiLocus
Dpul	1561	piLocus
Dpul	30383	iiLocus
Dpul	3692	piLocus
Dpul	1300	piLocus
Dpul	1474	iiLocus
Dpul	7529	piLocus
Dpul	5751	iiLocus
Dpul	1602	piLocus
Dpul	2891	piLocus
Dpul	3705	iiLocus
Dpul	5277	piLocus
Dpul	1378	piLocus
Dpul	1728	piLocus
Dpul	4720	iiLocus
Dpul	1657	piLocus
Dpul	1652	piLocus
Dpul	2194	piLocus
Dpul	957	iiLocus
Dpul	4861	piLocus
Dpul	29161	fiLocus
Dpul	6062	fiLocus
Dpul	1633	piLocus
Dpul	7419	fiLocus
Dpul	7685	fiLocus
Dpul	3296	piLocus
Dpul	3132	piLocus
Dpul	1257	fiLocus
Dpul	3996	fiLocus
Dpul	1408	piLocus
Dpul	10209	piLocus
Dpul	3349	iiLocus
Dpul	1493	piLocus
Dpul	8772	iiLocus
Dpul	2164	piLocus
Dpul	2064	piLocus
Dpul	4617	piLocus
Dpul	1195	iiLocus
Dpul	4034	piLocus
Dpul	1191	iiLocus
Dpul	1508	piLocus
Dpul	1436	iiLocus
Dpul	1276	piLocus
Dpul	2627	piLocus
Dpul	517	iiLocus
Dpul	1168	piLocus
Dpul	1719	piLocus
Dpul	3413	piLocus
Dpul	2398	piLocus
Dpul	1875	piLocus
Dpul	2649	iiLocus
Dpul	1834	piLocus
Dpul	2878	piLocus
Dpul	27788	piLocus
Dpul	4580	iiLocus
Dpul	1396	piLocus
Dpul	6091	iiLocus
Dpul	1311	piLocus
Dpul	16170	iiLocus
Dpul	7613	piLocus
Dpul	1127	iiLocus
Dpul	1355	piLocus
Dpul	1459	piLocus
Dpul	22169	iiLocus
Dpul	1212	piLocus
Dpul	1623	fiLocus
Dpul	2554	piLocus
Dpul	2493	fiLocus
Dpul	7678	fiLocus
Dpul	7674	fiLocus
Dpul	7060	fiLocus
Dpul	7340	fiLocus
Dpul	1643	fiLocus
Dpul	2126	piLocus
Dpul	2413	piLocus
Dpul	1525	piLocus
Dpul	8104	piLocus
Dpul	2554	piLocus
Dpul	8535	piLocus
Dpul	4180	iiLocus
Dpul	4026	piLocus
Dpul	12248	iiLocus
Dpul	7476	piLocus
Dpul	2683	piLocus
Dpul	1792	piLocus
Dpul	3708	piLocus
Dpul	1964	piLocus
Dpul	4104	piLocus
Dpul	2450	piLocus
Dpul	2398	piLocus
Dpul	2770	piLocus
Dpul	2490	piLocus
Dpul	1784	piLocus
Dpul	3592	piLocus
Dpul	4008	piLocus
Dpul	593	iiLocus
Dpul	2426	piLocus
Dpul	3649	piLocus
Dpul	9193	iiLocus
Dpul	1902	piLocus
Dpul	2321	iiLocus
Dpul	1947	piLocus
Dpul	3340	iiLocus
Dpul	3625	piLocus
Dpul	2159	piLocus
Dpul	2548	iiLocus
Dpul	2010	piLocus
Dpul	2283	piLocus
Dpul	3957	iiLocus
Dpul	1615	piLocus
Dpul	2324	iiLocus
Dpul	2066	piLocus
Dpul	1134	iiLocus
Dpul	4160	piLocus
Dpul	4158	piLocus
Dpul	20708	iiLocus
Dpul	1855	piLocus
Dpul	1034	iiLocus
Dpul	1624	piLocus
Dpul	1433	piLocus
Dpul	6665	iiLocus
Dpul	1631	piLocus
Dpul	9224	iiLocus
Dpul	1323	piLocus
Dpul	24552	iiLocus
Dpul	1761	piLocus
Dpul	2826	iiLocus
Dpul	1189	piLocus
Dpul	1683	iiLocus
Dpul	2009	piLocus
Dpul	1259	piLocus
Dpul	11415	iiLocus
Dpul	2652	piLocus
Dpul	1371	piLocus
Dpul	1252	piLocus
Dpul	1163	iiLocus
Dpul	3319	piLocus
Dpul	3167	iiLocus
Dpul	1498	piLocus
Dpul	1692	piLocus
Dpul	2688	piLocus
Dpul	3014	piLocus
Dpul	1421	iiLocus
Dpul	2548	piLocus
Dpul	3132	piLocus
Dpul	500	iiLocus
Dpul	2355	piLocus
Dpul	2479	piLocus
Dpul	1585	piLocus
Dpul	1863	piLocus
Dpul	605	iiLocus
Dpul	1855	piLocus
Dpul	2973	iiLocus
Dpul	3650	piLocus
Dpul	9265	iiLocus
Dpul	2539	piLocus
Dpul	1811	piLocus
Dpul	1888	piLocus
Dpul	1487	iiLocus
Dpul	3366	piLocus
Dpul	5786	iiLocus
Dpul	4264	piLocus
Dpul	32754	iiLocus
Dpul	1582	piLocus
Dpul	1678	piLocus
Dpul	1741	piLocus
Dpul	2688	piLocus
Dpul	1431	iiLocus
Dpul	3112	piLocus
Dpul	3034	piLocus
Dpul	10593	iiLocus
Dpul	1670	piLocus
Dpul	5286	iiLocus
Dpul	1885	piLocus
Dpul	1414	piLocus
Dpul	1497	piLocus
Dpul	1866	piLocus
Dpul	2760	piLocus
Dpul	710	iiLocus
Dpul	2766	piLocus
Dpul	15762	piLocus
Dpul	2232	piLocus
Dpul	2007	piLocus
Dpul	1845	piLocus
Dpul	1297	piLocus
Dpul	1250	iiLocus
Dpul	2353	piLocus
Dpul	6313	iiLocus
Dpul	2598	piLocus
Dpul	2925	iiLocus
Dpul	6097	piLocus
Dpul	2129	piLocus
Dpul	5788	piLocus
Dpul	3974	piLocus
Dpul	2213	piLocus
Dpul	660	iiLocus
Dpul	9918	ciLocus
Dpul	2986	iiLocus
Dpul	1273	piLocus
Dpul	10563	iiLocus
Dpul	3472	piLocus
Dpul	4381	iiLocus
Dpul	1672	piLocus
Dpul	15796	iiLocus
Dpul	4619	piLocus
Dpul	1360	piLocus
Dpul	3336	piLocus
Dpul	3457	piLocus
Dpul	2037	piLocus
Dpul	2524	piLocus
Dpul	1784	piLocus
Dpul	2228	piLocus
Dpul	1521	piLocus
Dpul	1918	piLocus
Dpul	2204	piLocus
Dpul	9700	piLocus
Dpul	4615	iiLocus
Dpul	3503	piLocus
Dpul	1453	piLocus
Dpul	1957	piLocus
Dpul	3020	piLocus
Dpul	2516	piLocus
Dpul	1869	piLocus
Dpul	3303	piLocus
Dpul	1509	piLocus
Dpul	1516	piLocus
Dpul	979	iiLocus
Dpul	1748	piLocus
Dpul	3359	iiLocus
Dpul	3887	piLocus
Dpul	4893	iiLocus
Dpul	3244	piLocus
Dpul	647	iiLocus
Dpul	2149	piLocus
Dpul	1410	iiLocus
Dpul	1772	piLocus
Dpul	2389	iiLocus
Dpul	1944	piLocus
Dpul	3574	piLocus
Dpul	2636	iiLocus
Dpul	2098	piLocus
Dpul	16716	iiLocus
Dpul	1749	piLocus
Dpul	1535	iiLocus
Dpul	1748	piLocus
Dpul	779	iiLocus
Dpul	4861	piLocus
Dpul	2506	piLocus
Dpul	3000	piLocus
Dpul	1448	piLocus
Dpul	2613	piLocus
Dpul	3836	iiLocus
Dpul	1331	piLocus
Dpul	2024	piLocus
Dpul	1849	piLocus
Dpul	2378	iiLocus
Dpul	3876	piLocus
Dpul	15948	iiLocus
Dpul	2722	piLocus
Dpul	4529	iiLocus
Dpul	2130	piLocus
Dpul	2888	piLocus
Dpul	1899	piLocus
Dpul	2714	piLocus
Dpul	3006	piLocus
Dpul	4470	piLocus
Dpul	2026	piLocus
Dpul	3915	piLocus
Dpul	8817	piLocus
Dpul	27607	iiLocus
Dpul	7816	piLocus
Dpul	6028	iiLocus
Dpul	5690	piLocus
Dpul	542	iiLocus
Dpul	2911	piLocus
Dpul	809	iiLocus
Dpul	2733	piLocus
Dpul	1393	piLocus
Dpul	3959	piLocus
Dpul	1623	iiLocus
Dpul	1934	piLocus
Dpul	2822	piLocus
Dpul	2034	piLocus
Dpul	3418	piLocus
Dpul	2857	piLocus
Dpul	1637	piLocus
Dpul	17175	iiLocus
Dpul	3961	piLocus
Dpul	8721	iiLocus
Dpul	8583	piLocus
Dpul	918	iiLocus
Dpul	3961	piLocus
Dpul	2302	iiLocus
Dpul	5534	piLocus
Dpul	25604	iiLocus
Dpul	25777	piLocus
Dpul	1180	iiLocus
Dpul	3311	piLocus
Dpul	1899	piLocus
Dpul	6466	iiLocus
Dpul	1879	piLocus
Dpul	794	iiLocus
Dpul	3342	piLocus
Dpul	4878	piLocus
Dpul	11645	iiLocus
Dpul	2601	piLocus
Dpul	5951	piLocus
Dpul	5698	iiLocus
Dpul	2410	piLocus
Dpul	695	iiLocus
Dpul	1784	piLocus
Dpul	4110	piLocus
Dpul	4406	iiLocus
Dpul	2146	piLocus
Dpul	1359	piLocus
Dpul	4853	piLocus
Dpul	869	iiLocus
Dpul	1984	piLocus
Dpul	2704	piLocus
Dpul	2760	piLocus
Dpul	3363	piLocus
Dpul	2602	piLocus
Dpul	625	iiLocus
Dpul	2172	piLocus
Dpul	6732	piLocus
Dpul	4824	piLocus
Dpul	1462	iiLocus
Dpul	2190	piLocus
Dpul	2821	piLocus
Dpul	2753	iiLocus
Dpul	2150	piLocus
Dpul	4203	piLocus
Dpul	1167	iiLocus
Dpul	1495	piLocus
Dpul	5169	piLocus
Dpul	2501	piLocus
Dpul	2780	piLocus
Dpul	3008	piLocus
Dpul	1370	piLocus
Dpul	704	iiLocus
Dpul	1809	piLocus
Dpul	2982	piLocus
Dpul	2653	piLocus
Dpul	2465	piLocus
Dpul	2350	piLocus
Dpul	2221	piLocus
Dpul	2477	piLocus
Dpul	2697	piLocus
Dpul	2247	iiLocus
Dpul	3710	piLocus
Dpul	1707	iiLocus
Dpul	8011	piLocus
Dpul	4674	iiLocus
Dpul	1321	piLocus
Dpul	13868	iiLocus
Dpul	5136	piLocus
Dpul	2082	piLocus
Dpul	1606	piLocus
Dpul	618	iiLocus
Dpul	3072	piLocus
Dpul	4719	piLocus
Dpul	549	iiLocus
Dpul	2060	piLocus
Dpul	4350	piLocus
Dpul	1731	piLocus
Dpul	3814	piLocus
Dpul	2420	piLocus
Dpul	3578	piLocus
Dpul	2204	iiLocus
Dpul	3130	piLocus
Dpul	2800	piLocus
Dpul	1397	piLocus
Dpul	750	iiLocus
Dpul	2397	piLocus
Dpul	6606	piLocus
Dpul	4898	iiLocus
Dpul	1952	piLocus
Dpul	3439	piLocus
Dpul	2200	piLocus
Dpul	2122	piLocus
Dpul	5183	iiLocus
Dpul	11372	piLocus
Dpul	1492	piLocus
Dpul	11924	iiLocus
Dpul	2178	piLocus
Dpul	1229	iiLocus
Dpul	3117	piLocus
Dpul	10677	piLocus
Dpul	2661	piLocus
Dpul	3300	piLocus
Dpul	10317	piLocus
Dpul	2688	piLocus
Dpul	2182	piLocus
Dpul	1956	piLocus
Dpul	2128	piLocus
Dpul	2482	piLocus
Dpul	8568	iiLocus
Dpul	1715	piLocus
Dpul	1847	piLocus
Dpul	2682	iiLocus
Dpul	2025	piLocus
Dpul	3374	iiLocus
Dpul	1348	piLocus
Dpul	1991	iiLocus
Dpul	9118	piLocus
Dpul	1879	iiLocus
Dpul	4210	piLocus
Dpul	1807	piLocus
Dpul	1075	iiLocus
Dpul	2456	piLocus
Dpul	2874	piLocus
Dpul	7127	iiLocus
Dpul	15830	piLocus
Dpul	6401	iiLocus
Dpul	1249	piLocus
Dpul	1726	piLocus
Dpul	1264	iiLocus
Dpul	2796	piLocus
Dpul	7098	iiLocus
Dpul	1378	piLocus
Dpul	33100	iiLocus
Dpul	5962	piLocus
Dpul	1295	piLocus
Dpul	3428	piLocus
Dpul	2393	piLocus
Dpul	2333	piLocus
Dpul	1565	iiLocus
Dpul	1931	piLocus
Dpul	2213	piLocus
Dpul	563	iiLocus
Dpul	6797	piLocus
Dpul	61020	iiLocus
Dpul	2132	piLocus
Dpul	3395	piLocus
Dpul	4918	piLocus
Dpul	2167	iiLocus
Dpul	7041	piLocus
Dpul	595	iiLocus
Dpul	3542	piLocus
Dpul	4308	piLocus
Dpul	2422	iiLocus
Dpul	1677	piLocus
Dpul	2263	piLocus
Dpul	1839	iiLocus
Dpul	2252	piLocus
Dpul	679	iiLocus
Dpul	1354	piLocus
Dpul	10762	iiLocus
Dpul	2257	piLocus
Dpul	2667	iiLocus
Dpul	3146	piLocus
Dpul	3222	iiLocus
Dpul	3416	piLocus
Dpul	951	iiLocus
Dpul	10670	piLocus
Dpul	1871	iiLocus
Dpul	3681	piLocus
Dpul	7103	iiLocus
Dpul	2130	piLocus
Dpul	1402	iiLocus
Dpul	2966	piLocus
Dpul	3097	piLocus
Dpul	5182	iiLocus
Dpul	3835	piLocus
Dpul	1472	iiLocus
Dpul	1983	piLocus
Dpul	4080	fiLocus
Dpul	7192	piLocus
Dpul	1905	iiLocus
Dpul	10886	piLocus
Dpul	1392	iiLocus
Dpul	2572	piLocus
Dpul	1262	piLocus
Dpul	1100	iiLocus
Dpul	1924	piLocus
Dpul	788	iiLocus
Dpul	3713	piLocus
Dpul	639	iiLocus
Dpul	4925	piLocus
Dpul	3632	piLocus
Dpul	3542	piLocus
Dpul	1046	iiLocus
Dpul	2187	piLocus
Dpul	2635	piLocus
Dpul	4731	piLocus
Dpul	5758	piLocus
Dpul	2164	piLocus
Dpul	2110	piLocus
Dpul	2630	iiLocus
Dpul	2785	piLocus
Dpul	1466	iiLocus
Dpul	2150	piLocus
Dpul	2963	piLocus
Dpul	534	iiLocus
Dpul	1769	piLocus
Dpul	3788	piLocus
Dpul	15579	iiLocus
Dpul	6890	piLocus
Dpul	15706	piLocus
Dpul	4199	iiLocus
Dpul	3855	piLocus
Dpul	9187	piLocus
Dpul	17760	piLocus
Dpul	4238	fiLocus
Dpul	7666	fiLocus
Dpul	1374	piLocus
Dpul	4167	iiLocus
Dpul	2175	piLocus
Dpul	5794	piLocus
Dpul	621	iiLocus
Dpul	6203	piLocus
Dpul	1732	piLocus
Dpul	3848	iiLocus
Dpul	3228	piLocus
Dpul	1973	iiLocus
Dpul	2414	piLocus
Dpul	2017	piLocus
Dpul	6641	piLocus
Dpul	2822	iiLocus
Dpul	3091	piLocus
Dpul	2936	piLocus
Dpul	1150	piLocus
Dpul	6129	iiLocus
Dpul	2469	piLocus
Dpul	3795	piLocus
Dpul	1925	piLocus
Dpul	9648	piLocus
Dpul	3145	iiLocus
Dpul	1219	piLocus
Dpul	3939	iiLocus
Dpul	3890	piLocus
Dpul	1647	piLocus
Dpul	2008	iiLocus
Dpul	3012	piLocus
Dpul	1047	iiLocus
Dpul	3202	piLocus
Dpul	5288	piLocus
Dpul	2107	iiLocus
Dpul	1872	piLocus
Dpul	681	iiLocus
Dpul	8274	piLocus
Dpul	2886	iiLocus
Dpul	3702	piLocus
Dpul	1962	piLocus
Dpul	5996	piLocus
Dpul	3569	piLocus
Dpul	1714	iiLocus
Dpul	4228	piLocus
Dpul	1764	iiLocus
Dpul	1947	piLocus
Dpul	800	iiLocus
Dpul	4369	piLocus
Dpul	5183	piLocus
Dpul	2048	piLocus
Dpul	4903	piLocus
Dpul	3067	piLocus
Dpul	3544	piLocus
Dpul	2930	piLocus
Dpul	934	fiLocus
Dpul	7657	piLocus
Dpul	947	piLocus
Dpul	34165	fiLocus
Dpul	4040	fiLocus
Dpul	1375	piLocus
Dpul	2240	fiLocus
Dpul	29958	fiLocus
Dpul	2105	piLocus
Dpul	11419	iiLocus
Dpul	1195	piLocus
Dpul	1168	piLocus
Dpul	5573	piLocus
Dpul	617	iiLocus
Dpul	3231	piLocus
Dpul	620	iiLocus
Dpul	1395	piLocus
Dpul	1124	iiLocus
Dpul	1461	piLocus
Dpul	1010	iiLocus
Dpul	2354	piLocus
Dpul	8195	iiLocus
Dpul	4758	piLocus
Dpul	2132	iiLocus
Dpul	6983	piLocus
Dpul	8605	iiLocus
Dpul	1691	piLocus
Dpul	1496	piLocus
Dpul	843	iiLocus
Dpul	1576	piLocus
Dpul	829	iiLocus
Dpul	2700	piLocus
Dpul	2638	iiLocus
Dpul	1765	piLocus
Dpul	4635	piLocus
Dpul	14685	iiLocus
Dpul	2496	piLocus
Dpul	1895	iiLocus
Dpul	1599	piLocus
Dpul	20622	fiLocus
Dpul	1022	piLocus
Dpul	1723	piLocus
Dpul	3673	iiLocus
Dpul	1808	piLocus
Dpul	6505	fiLocus
Dpul	1147	piLocus
Dpul	4179	piLocus
Dpul	664	iiLocus
Dpul	1568	piLocus
Dpul	961	fiLocus
Dpul	5874	fiLocus
Dpul	1150	piLocus
Dpul	623	fiLocus
Dpul	1958	piLocus
Dpul	1300	piLocus
Dpul	1426	piLocus
Dpul	1552	piLocus
Dpul	3075	fiLocus
Dpul	5516	fiLocus
Dpul	1607	piLocus
Dpul	524	fiLocus
Dpul	9499	ciLocus
Dpul	1728	piLocus
Dpul	2220	piLocus
Dpul	8512	iiLocus
Dpul	4569	piLocus
Dpul	2230	iiLocus
Dpul	2048	piLocus
Dpul	2444	iiLocus
Dpul	3765	piLocus
Dpul	810	iiLocus
Dpul	2878	piLocus
Dpul	1283	piLocus
Dpul	1199	iiLocus
Dpul	3029	piLocus
Dpul	5642	piLocus
Dpul	5787	piLocus
Dpul	3012	iiLocus
Dpul	6062	piLocus
Dpul	2153	iiLocus
Dpul	3263	piLocus
Dpul	3337	piLocus
Dpul	2414	piLocus
Dpul	1998	piLocus
Dpul	892	iiLocus
Dpul	2600	piLocus
Dpul	2145	iiLocus
Dpul	3262	piLocus
Dpul	2808	piLocus
Dpul	1985	piLocus
Dpul	3096	piLocus
Dpul	3946	piLocus
Dpul	2575	piLocus
Dpul	2021	piLocus
Dpul	2092	piLocus
Dpul	8407	iiLocus
Dpul	4693	piLocus
Dpul	2422	piLocus
Dpul	1443	iiLocus
Dpul	2297	piLocus
Dpul	1963	iiLocus
Dpul	1842	piLocus
Dpul	5413	piLocus
Dpul	806	iiLocus
Dpul	2575	piLocus
Dpul	1213	iiLocus
Dpul	1234	piLocus
Dpul	2393	piLocus
Dpul	2832	piLocus
Dpul	2852	piLocus
Dpul	2661	piLocus
Dpul	2715	piLocus
Dpul	1515	piLocus
Dpul	3244	piLocus
Dpul	1968	piLocus
Dpul	1800	fiLocus
Dpul	5642	fiLocus
Dpul	2000	piLocus
Dpul	6477	fiLocus
Dpul	7638	fiLocus
Dpul	7637	fiLocus
Dpul	74333	fiLocus
Dpul	4293	piLocus
Dpul	7688	iiLocus
Dpul	3579	piLocus
Dpul	12278	iiLocus
Dpul	1351	piLocus
Dpul	52698	fiLocus
Dpul	7687	fiLocus
Dpul	7635	fiLocus
Dpul	7631	fiLocus
Dpul	2679	fiLocus
Dpul	1469	piLocus
Dpul	6011	iiLocus
Dpul	1889	piLocus
Dpul	22215	iiLocus
Dpul	1321	piLocus
Dpul	3419	iiLocus
Dpul	2136	piLocus
Dpul	1974	piLocus
Dpul	7561	iiLocus
Dpul	2515	piLocus
Dpul	1843	piLocus
Dpul	2604	iiLocus
Dpul	2172	piLocus
Dpul	4054	iiLocus
Dpul	4186	piLocus
Dpul	1161	iiLocus
Dpul	1879	piLocus
Dpul	7819	iiLocus
Dpul	2064	piLocus
Dpul	4087	iiLocus
Dpul	2009	piLocus
Dpul	2120	piLocus
Dpul	581	iiLocus
Dpul	1935	piLocus
Dpul	2005	iiLocus
Dpul	2112	piLocus
Dpul	1212	piLocus
Dpul	1165	piLocus
Dpul	820	iiLocus
Dpul	1246	piLocus
Dpul	1025	iiLocus
Dpul	2697	piLocus
Dpul	9340	iiLocus
Dpul	1460	piLocus
Dpul	4386	piLocus
Dpul	1177	iiLocus
Dpul	1626	piLocus
Dpul	2119	iiLocus
Dpul	1710	piLocus
Dpul	6491	iiLocus
Dpul	1759	piLocus
Dpul	5166	iiLocus
Dpul	14182	piLocus
Dpul	1804	iiLocus
Dpul	3471	piLocus
Dpul	7520	iiLocus
Dpul	3410	piLocus
Dpul	6313	fiLocus
Dpul	5838	fiLocus
Dpul	1788	piLocus
Dpul	6059	fiLocus
Dpul	1569	piLocus
Dpul	936	piLocus
Dpul	5738	iiLocus
Dpul	951	piLocus
Dpul	1058	piLocus
Dpul	6569	fiLocus
Dpul	1739	piLocus
Dpul	5935	fiLocus
Dpul	7621	fiLocus
Dpul	1352	piLocus
Dpul	3984	iiLocus
Dpul	2287	piLocus
Dpul	1943	piLocus
Dpul	31166	iiLocus
Dpul	1642	ciLocus
Dpul	2835	piLocus
Dpul	1329	piLocus
Dpul	3391	piLocus
Dpul	1669	iiLocus
Dpul	1381	piLocus
Dpul	1726	piLocus
Dpul	531	iiLocus
Dpul	2491	piLocus
Dpul	4363	piLocus
Dpul	21350	iiLocus
Dpul	3689	piLocus
Dpul	814	iiLocus
Dpul	3175	piLocus
Dpul	45722	iiLocus
Dpul	1379	piLocus
Dpul	2799	piLocus
Dpul	1442	piLocus
Dpul	3163	iiLocus
Dpul	1431	piLocus
Dpul	5350	iiLocus
Dpul	1186	piLocus
Dpul	1267	piLocus
Dpul	8491	iiLocus
Dpul	1993	piLocus
Dpul	2170	piLocus
Dpul	3025	iiLocus
Dpul	1963	piLocus
Dpul	4865	iiLocus
Dpul	2359	piLocus
Dpul	1750	iiLocus
Dpul	2596	piLocus
Dpul	5268	iiLocus
Dpul	2287	piLocus
Dpul	7620	piLocus
Dpul	7618	fiLocus
Dpul	932	fiLocus
Dpul	3914	piLocus
Dpul	2273	fiLocus
Dpul	5090	fiLocus
Dpul	1276	piLocus
Dpul	1095	fiLocus
Dpul	34431	fiLocus
Dpul	2694	fiLocus
Dpul	1797	piLocus
Dpul	5645	iiLocus
Dpul	1583	piLocus
Dpul	3023	iiLocus
Dpul	1739	piLocus
Dpul	2575	iiLocus
Dpul	2486	piLocus
Dpul	4680	iiLocus
Dpul	1968	piLocus
Dpul	2876	iiLocus
Dpul	3496	piLocus
Dpul	1315	piLocus
Dpul	28601	iiLocus
Dpul	5453	piLocus
Dpul	17126	iiLocus
Dpul	2699	piLocus
Dpul	1525	iiLocus
Dpul	2250	piLocus
Dpul	1961	piLocus
Dpul	7379	iiLocus
Dpul	1334	piLocus
Dpul	8312	iiLocus
Dpul	3522	piLocus
Dpul	1553	piLocus
Dpul	8215	iiLocus
Dpul	1975	piLocus
Dpul	2154	piLocus
Dpul	12508	iiLocus
Dpul	1893	piLocus
Dpul	2328	fiLocus
Dpul	3504	piLocus
Dpul	4212	fiLocus
Dpul	7612	fiLocus
Dpul	6820	fiLocus
Dpul	29192	fiLocus
Dpul	1604	piLocus
Dpul	1977	piLocus
Dpul	2148	piLocus
Dpul	1600	piLocus
Dpul	1943	piLocus
Dpul	8404	iiLocus
Dpul	4015	piLocus
Dpul	4908	iiLocus
Dpul	1814	piLocus
Dpul	871	iiLocus
Dpul	6092	piLocus
Dpul	7153	iiLocus
Dpul	1258	piLocus
Dpul	3139	iiLocus
Dpul	2709	piLocus
Dpul	3344	piLocus
Dpul	1316	iiLocus
Dpul	2801	piLocus
Dpul	8714	iiLocus
Dpul	1414	piLocus
Dpul	5422	piLocus
Dpul	3711	iiLocus
Dpul	4056	piLocus
Dpul	4125	piLocus
Dpul	1483	piLocus
Dpul	1341	iiLocus
Dpul	21984	piLocus
Dpul	23138	fiLocus
Dpul	5924	fiLocus
Dpul	1687	piLocus
Dpul	1500	piLocus
Dpul	6109	fiLocus
Dpul	5336	fiLocus
Dpul	1732	piLocus
Dpul	1450	piLocus
Dpul	2003	piLocus
Dpul	5604	fiLocus
Dpul	7605	fiLocus
Dpul	6641	fiLocus
Dpul	962	piLocus
Dpul	1375	fiLocus
Dpul	1686	piLocus
Dpul	1777	piLocus
Dpul	7432	iiLocus
Dpul	2138	piLocus
Dpul	2163	piLocus
Dpul	2765	piLocus
Dpul	1985	piLocus
Dpul	649	iiLocus
Dpul	3241	piLocus
Dpul	1812	piLocus
Dpul	2952	iiLocus
Dpul	1669	piLocus
Dpul	2274	piLocus
Dpul	3763	piLocus
Dpul	3249	piLocus
Dpul	4357	piLocus
Dpul	1792	piLocus
Dpul	1839	piLocus
Dpul	2361	iiLocus
Dpul	2940	piLocus
Dpul	3702	piLocus
Dpul	2614	piLocus
Dpul	1848	piLocus
Dpul	2245	piLocus
Dpul	3816	iiLocus
Dpul	3401	piLocus
Dpul	2262	iiLocus
Dpul	2019	piLocus
Dpul	4068	ciLocus
Dpul	2275	piLocus
Dpul	2111	iiLocus
Dpul	2701	piLocus
Dpul	2170	iiLocus
Dpul	2794	piLocus
Dpul	1969	iiLocus
Dpul	2450	piLocus
Dpul	5295	iiLocus
Dpul	3072	piLocus
Dpul	1952	piLocus
Dpul	957	iiLocus
Dpul	2746	piLocus
Dpul	1316	piLocus
Dpul	2634	iiLocus
Dpul	4890	piLocus
Dpul	1651	piLocus
Dpul	1306	iiLocus
Dpul	2447	piLocus
Dpul	2478	iiLocus
Dpul	3066	piLocus
Dpul	569	iiLocus
Dpul	1808	piLocus
Dpul	2664	piLocus
Dpul	1934	piLocus
Dpul	2070	piLocus
Dpul	2629	piLocus
Dpul	2837	iiLocus
Dpul	3016	piLocus
Dpul	3142	piLocus
Dpul	5708	fiLocus
Dpul	7602	fiLocus
Dpul	1409	piLocus
Dpul	4817	iiLocus
Dpul	1380	piLocus
Dpul	7599	fiLocus
Dpul	6135	fiLocus
Dpul	1516	piLocus
Dpul	1891	piLocus
Dpul	5108	iiLocus
Dpul	2538	piLocus
Dpul	1352	piLocus
Dpul	8696	iiLocus
Dpul	2353	piLocus
Dpul	3111	piLocus
Dpul	1655	piLocus
Dpul	1844	piLocus
Dpul	5777	piLocus
Dpul	2130	piLocus
Dpul	3116	piLocus
Dpul	12803	iiLocus
Dpul	1429	piLocus
Dpul	532	iiLocus
Dpul	1324	piLocus
Dpul	712	iiLocus
Dpul	1285	piLocus
Dpul	1577	piLocus
Dpul	5953	iiLocus
Dpul	2892	piLocus
Dpul	11380	iiLocus
Dpul	1405	piLocus
Dpul	1966	piLocus
Dpul	3838	iiLocus
Dpul	2041	piLocus
Dpul	1333	iiLocus
Dpul	1831	piLocus
Dpul	6405	iiLocus
Dpul	2946	piLocus
Dpul	883	iiLocus
Dpul	1168	piLocus
Dpul	1321	piLocus
Dpul	36238	iiLocus
Dpul	2589	piLocus
Dpul	26696	iiLocus
Dpul	3587	piLocus
Dpul	4011	piLocus
Dpul	1697	iiLocus
Dpul	2518	piLocus
Dpul	510	iiLocus
Dpul	1653	piLocus
Dpul	2417	iiLocus
Dpul	2971	piLocus
Dpul	4813	iiLocus
Dpul	1476	piLocus
Dpul	1525	piLocus
Dpul	17863	iiLocus
Dpul	1552	piLocus
Dpul	3355	piLocus
Dpul	4131	iiLocus
Dpul	1244	piLocus
Dpul	1854	piLocus
Dpul	2036	piLocus
Dpul	1848	iiLocus
Dpul	5598	piLocus
Dpul	2212	piLocus
Dpul	921	iiLocus
Dpul	3827	piLocus
Dpul	1894	piLocus
Dpul	2772	iiLocus
Dpul	1753	piLocus
Dpul	2657	piLocus
Dpul	9604	iiLocus
Dpul	4321	piLocus
Dpul	1303	piLocus
Dpul	1338	piLocus
Dpul	6622	iiLocus
Dpul	1397	piLocus
Dpul	1156	piLocus
Dpul	1764	piLocus
Dpul	1078	iiLocus
